ID	POEM_NUMBER	POEM	STANZA	LINE_ORDER	LINE_IN_SOURCE	LINE	ALIGNMENT	RHYME	RHYME_WORD	RHYMEIDS
6429	259	崧高	259.3	4	以作爾a庸	以 + 作 + 爾 + 庸	以 + 作 + 爾 + 庸	259.3.a	庸	0 0 0 1512
6430	259	崧高	259.3	5	王命召伯	王 + 命 + 召 + 伯	王 + 命 + 召 + 伯		伯	0 0 0 0
6431	259	崧高	259.3	6	徹申伯土b田	徹 + 申 + 伯 + 土 + 田	徹 + 申 + 伯 + 土 + 田	259.3.b	田	0 0 0 0 1513
6432	259	崧高	259.3	7	王命傅御	王 + 命 + 傅 + 御	王 + 命 + 傅 + 御		御	0 0 0 0
6433	259	崧高	259.3	8	遷其私b人	遷 + 其 + 私 + 人	遷 + 其 + 私 + 人	259.3.b	人	0 0 0 1513
6434	259	崧高	259.4	1	申伯之功	申 + 伯 + 之 + 功	申 + 伯 + 之 + 功		功	0 0 0 0
6435	259	崧高	259.4	2	召伯是a營	召 + 伯 + 是 + 營	召 + 伯 + 是 + 營	259.4.a	營	0 0 0 1514
6436	259	崧高	259.4	3	有俶其a城	有 + 俶 + 其 + 城	有 + 俶 + 其 + 城	259.4.a	城	0 0 0 1514
6437	259	崧高	259.4	4	寢廟既a成	寢 + 廟 + 既 + 成	寢 + 廟 + 既 + 成	259.4.a	成	0 0 0 1514
6438	259	崧高	259.4	5	既成藐藐	既 + 成 + 藐 + 藐	既 + 成 + 藐 + 藐		藐	0 0 0 0
6439	259	崧高	259.4	6	王錫申b伯	王 + 錫 + 申 + 伯	王 + 錫 + 申 + 伯	259.4.b	伯	0 0 0 1515
6440	259	崧高	259.4	7	四牡蹻a蹻	四 + 牡 + 蹻 + 蹻	四 + 牡 + 蹻 + 蹻	259.4.a	蹻	0 0 0 1514
6441	259	崧高	259.4	8	鉤膺濯b濯	鉤 + 膺 + 濯 + 濯	鉤 + 膺 + 濯 + 濯	259.4.b	濯	0 0 0 1515
6442	259	崧高	259.5	1	王遣申伯	王 + 遣 + 申 + 伯	王 + 遣 + 申 + 伯		伯	0 0 0 0
6443	259	崧高	259.5	2	路車乘a馬	路 + 車 + 乘 + 馬	路 + 車 + 乘 + 馬	259.5.a	馬	0 0 0 1516
6444	259	崧高	259.5	3	我圖爾居	我 + 圖 + 爾 + 居	我 + 圖 + 爾 + 居		居	0 0 0 0
6445	259	崧高	259.5	4	莫如南a土	莫 + 如 + 南 + 土	莫 + 如 + 南 + 土	259.5.a	土	0 0 0 1516
6446	259	崧高	259.5	5	錫爾介圭	錫 + 爾 + 介 + 圭	錫 + 爾 + 介 + 圭		圭	0 0 0 0
6447	259	崧高	259.5	6	以作爾b寶	以 + 作 + 爾 + 寶	以 + 作 + 爾 + 寶	259.5.b	寶	0 0 0 1517
6448	259	崧高	259.5	7	往近王b舅	往 + 近 + 王 + 舅	往 + 近 + 王 + 舅	259.5.b	舅	0 0 0 1517
6449	259	崧高	259.5	8	南土是b保	南 + 土 + 是 + 保	南 + 土 + 是 + 保	259.5.b	保	0 0 0 1517
6450	259	崧高	259.6	1	申伯信邁	申 + 伯 + 信 + 邁	申 + 伯 + 信 + 邁		邁	0 0 0 0
6451	259	崧高	259.6	2	王餞于a郿	王 + 餞 + 于 + 郿	王 + 餞 + 于 + 郿	259.6.a	郿	0 0 0 1518
6452	259	崧高	259.6	3	申伯還南	申 + 伯 + 還 + 南	申 + 伯 + 還 + 南		南	0 0 0 0
6453	259	崧高	259.6	4	謝于誠a歸	謝 + 于 + 誠 + 歸	謝 + 于 + 誠 + 歸	259.6.a	歸	0 0 0 1518
6454	259	崧高	259.6	5	王命召伯	王 + 命 + 召 + 伯	王 + 命 + 召 + 伯		伯	0 0 0 0
6455	259	崧高	259.6	6	徹申伯土b疆	徹 + 申 + 伯 + 土 + 疆	徹 + 申 + 伯 + 土 + 疆	259.6.b	疆	0 0 0 0 1519
6456	259	崧高	259.6	7	以峙其b粻	以 + 峙 + 其 + 粻	以 + 峙 + 其 + 粻	259.6.b	粻	0 0 0 1519
6457	259	崧高	259.6	8	式遄其b行	式 + 遄 + 其 + 行	式 + 遄 + 其 + 行	259.6.b	行	0 0 0 1519
6458	259	崧高	259.7	1	申伯a番a番	申 + 伯 + 番 + 番	申 + 伯 + 番 + 番	259.7.a	番	0 0 1520 1520
6460	259	崧高	259.7	3	既入于謝	既 + 入 + 于 + 謝	既 + 入 + 于 + 謝		謝	0 0 0 0
6461	259	崧高	259.7	4	徒御a嘽a嘽	徒 + 御 + 嘽 + 嘽	徒 + 御 + 嘽 + 嘽	259.7.a	嘽	0 0 1520 1520
6463	259	崧高	259.7	6	周邦咸喜	周 + 邦 + 咸 + 喜	周 + 邦 + 咸 + 喜		喜	0 0 0 0
6464	259	崧高	259.7	7	戎有良a翰	戎 + 有 + 良 + 翰	戎 + 有 + 良 + 翰	259.7.a	翰	0 0 0 1520
6465	259	崧高	259.7	8	不顯申伯	不 + 顯 + 申 + 伯	不 + 顯 + 申 + 伯		伯	0 0 0 0
6466	259	崧高	259.7	9	王之元舅	王 + 之 + 元 + 舅	王 + 之 + 元 + 舅		舅	0 0 0 0
6467	259	崧高	259.7	10	文武是a憲	文 + 武 + 是 + 憲	文 + 武 + 是 + 憲	259.7.a	憲	0 0 0 1520
6468	259	崧高	259.8	1	申伯之a德	申 + 伯 + 之 + 德	申 + 伯 + 之 + 德	259.8.a	德	0 0 0 1521
6469	259	崧高	259.8	2	柔惠且a直	柔 + 惠 + 且 + 直	柔 + 惠 + 且 + 直	259.8.a	直	0 0 0 1521
6470	259	崧高	259.8	3	揉此萬邦	揉 + 此 + 萬 + 邦	揉 + 此 + 萬 + 邦		邦	0 0 0 0
6471	259	崧高	259.8	4	聞于四a國	聞 + 于 + 四 + 國	聞 + 于 + 四 + 國	259.8.a	國	0 0 0 1521
6472	259	崧高	259.8	5	吉甫作誦	吉 + 甫 + 作 + 誦	吉 + 甫 + 作 + 誦		誦	0 0 0 0
6473	259	崧高	259.8	6	其詩孔b碩	其 + 詩 + 孔 + 碩	其 + 詩 + 孔 + 碩	259.8.b	碩	0 0 0 1522
6474	259	崧高	259.8	7	其風肆好	其 + 風 + 肆 + 好	其 + 風 + 肆 + 好		好	0 0 0 0
6475	259	崧高	259.8	8	以贈申b伯	以 + 贈 + 申 + 伯	以 + 贈 + 申 + 伯	259.8.b	伯	0 0 0 1522
6476	260	烝民	260.1	1	天生烝民	天 + 生 + 烝 + 民	天 + 生 + 烝 + 民		民	0 0 0 0
6477	260	烝民	260.1	2	有物有a則	有 + 物 + 有 + 則	有 + 物 + 有 + 則	260.1.a	則	0 0 0 1523
6478	260	烝民	260.1	3	民之秉彝	民 + 之 + 秉 + 彝	民 + 之 + 秉 + 彝		彝	0 0 0 0
6479	260	烝民	260.1	4	好是懿a德	好 + 是 + 懿 + 德	好 + 是 + 懿 + 德	260.1.a	德	0 0 0 1523
6480	260	烝民	260.1	5	天監有周	天 + 監 + 有 + 周	天 + 監 + 有 + 周		周	0 0 0 0
6481	260	烝民	260.1	6	昭假于b下	昭 + 假 + 于 + 下	昭 + 假 + 于 + 下	260.1.b	下	0 0 0 1524
6482	260	烝民	260.1	7	保茲天子	保 + 茲 + 天 + 子	保 + 茲 + 天 + 子		子	0 0 0 0
6483	260	烝民	260.1	8	生仲山b甫	生 + 仲 + 山 + 甫	生 + 仲 + 山 + 甫	260.1.b	甫	0 0 0 1524
6484	260	烝民	260.2	1	仲山甫之a德	仲 + 山 + 甫 + 之 + 德	仲 + 山 + 甫 + 之 + 德	260.2.a	德	0 0 0 0 1525
6485	260	烝民	260.2	2	柔嘉維a則	柔 + 嘉 + 維 + 則	柔 + 嘉 + 維 + 則	260.2.a	則	0 0 0 1525
6486	260	烝民	260.2	3	令儀令a色	令 + 儀 + 令 + 色	令 + 儀 + 令 + 色	260.2.a	色	0 0 0 1525
6487	260	烝民	260.2	4	小心a翼a翼	小 + 心 + 翼 + 翼	小 + 心 + 翼 + 翼	260.2.a	翼	0 0 1525 1525
6489	260	烝民	260.2	6	古訓是a式	古 + 訓 + 是 + 式	古 + 訓 + 是 + 式	260.2.a	式	0 0 0 1525
6490	260	烝民	260.2	7	威儀是a力	威 + 儀 + 是 + 力	威 + 儀 + 是 + 力	260.2.a	力	0 0 0 1525
6491	260	烝民	260.2	8	天子是b若	天 + 子 + 是 + 若	天 + 子 + 是 + 若	260.2.b	若	0 0 0 1526
6492	260	烝民	260.2	9	明命使b賦	明 + 命 + 使 + 賦	明 + 命 + 使 + 賦	260.2.b	賦	0 0 0 1526
6493	260	烝民	260.3	1	王命仲山甫	王 + 命 + 仲 + 山 + 甫	王 + 命 + 仲 + 山 + 甫		甫	0 0 0 0 0
6494	260	烝民	260.3	2	式是百辟	式 + 是 + 百 + 辟	式 + 是 + 百 + 辟		辟	0 0 0 0
6495	260	烝民	260.3	3	纘戎祖a考	纘 + 戎 + 祖 + 考	纘 + 戎 + 祖 + 考	260.3.a	考	0 0 0 1527
6496	260	烝民	260.3	4	王躬是a保	王 + 躬 + 是 + 保	王 + 躬 + 是 + 保	260.3.a	保	0 0 0 1527
6497	260	烝民	260.3	5	出納王命	出 + 納 + 王 + 命	出 + 納 + 王 + 命		命	0 0 0 0
6498	260	烝民	260.3	6	王之喉b舌	王 + 之 + 喉 + 舌	王 + 之 + 喉 + 舌	260.3.b	舌	0 0 0 1528
6499	260	烝民	260.3	7	賦政于b外	賦 + 政 + 于 + 外	賦 + 政 + 于 + 外	260.3.b	外	0 0 0 1528
6500	260	烝民	260.3	8	四方爰b發	四 + 方 + 爰 + 發	四 + 方 + 爰 + 發	260.3.b	發	0 0 0 1528
6501	260	烝民	260.4	1	肅肅王命	肅 + 肅 + 王 + 命	肅 + 肅 + 王 + 命		命	0 0 0 0
6502	260	烝民	260.4	2	仲山甫a將之	仲 + 山 + 甫 + 將 + 之	仲 + 山 + 甫 + 將 + 之	260.4.a	將	0 0 0 1529 0
6503	260	烝民	260.4	3	邦國若否	邦 + 國 + 若 + 否	邦 + 國 + 若 + 否		否	0 0 0 0
6504	260	烝民	260.4	4	仲山甫a明之	仲 + 山 + 甫 + 明 + 之	仲 + 山 + 甫 + 明 + 之	260.4.a	明	0 0 0 1529 0
6505	260	烝民	260.4	5	既明且哲	既 + 明 + 且 + 哲	既 + 明 + 且 + 哲		哲	0 0 0 0
6506	260	烝民	260.4	6	以保其b身	以 + 保 + 其 + 身	以 + 保 + 其 + 身	260.4.b	身	0 0 0 1530
6507	260	烝民	260.4	7	夙夜匪解	夙 + 夜 + 匪 + 解	夙 + 夜 + 匪 + 解		解	0 0 0 0
6508	260	烝民	260.4	8	以事一b人	以 + 事 + 一 + 人	以 + 事 + 一 + 人	260.4.b	人	0 0 0 1530
6509	260	烝民	260.5	1	人亦有言	人 + 亦 + 有 + 言	人 + 亦 + 有 + 言		言	0 0 0 0
6510	260	烝民	260.5	2	柔則a茹之	柔 + 則 + 茹 + 之	柔 + 則 + 茹 + 之	260.5.a	茹	0 0 1531 0
6511	260	烝民	260.5	3	剛則a吐之	剛 + 則 + 吐 + 之	剛 + 則 + 吐 + 之	260.5.a	吐	0 0 1531 0
6512	260	烝民	260.5	4	維仲山b甫	維 + 仲 + 山 + 甫	維 + 仲 + 山 + 甫	260.5.b	甫	0 0 0 1532
6513	260	烝民	260.5	5	柔亦不b茹	柔 + 亦 + 不 + 茹	柔 + 亦 + 不 + 茹	260.5.b	茹	0 0 0 1532
6514	260	烝民	260.5	6	剛亦不b吐	剛 + 亦 + 不 + 吐	剛 + 亦 + 不 + 吐	260.5.b	吐	0 0 0 1532
6515	260	烝民	260.5	7	不侮矜b寡	不 + 侮 + 矜 + 寡	不 + 侮 + 矜 + 寡	260.5.b	寡	0 0 0 1532
6516	260	烝民	260.5	8	不畏疆b禦	不 + 畏 + 疆 + 禦	不 + 畏 + 疆 + 禦	260.5.b	禦	0 0 0 1532
6517	260	烝民	260.6	1	人亦有言	人 + 亦 + 有 + 言	人 + 亦 + 有 + 言		言	0 0 0 0
6518	260	烝民	260.6	2	德輶如毛	德 + 輶 + 如 + 毛	德 + 輶 + 如 + 毛		毛	0 0 0 0
6519	260	烝民	260.6	3	民鮮克a舉之	民 + 鮮 + 克 + 舉 + 之	民 + 鮮 + 克 + 舉 + 之	260.6.a	舉	0 0 0 1533 0
6520	260	烝民	260.6	4	我儀a圖之	我 + 儀 + 圖 + 之	我 + 儀 + 圖 + 之	260.6.a	圖	0 0 1533 0
6521	260	烝民	260.6	5	維仲山甫a舉之	維 + 仲 + 山 + 甫 + 舉 + 之	維 + 仲 + 山 + 甫 + 舉 + 之	260.6.a	舉	0 0 0 0 1533 0
6522	260	烝民	260.6	6	愛莫a助之	愛 + 莫 + 助 + 之	愛 + 莫 + 助 + 之	260.6.a	助	0 0 1533 0
6523	260	烝民	260.6	7	袞職有闕	袞 + 職 + 有 + 闕	袞 + 職 + 有 + 闕		闕	0 0 0 0
6524	260	烝民	260.6	8	維仲山甫a補之	維 + 仲 + 山 + 甫 + 補 + 之	維 + 仲 + 山 + 甫 + 補 + 之	260.6.a	補	0 0 0 0 1533 0
6525	260	烝民	260.7	1	仲山甫出祖	仲 + 山 + 甫 + 出 + 祖	仲 + 山 + 甫 + 出 + 祖		祖	0 0 0 0 0
6526	260	烝民	260.7	2	四牡a業a業	四 + 牡 + 業 + 業	四 + 牡 + 業 + 業	260.7.a	業	0 0 1534 1534
6528	260	烝民	260.7	4	征夫a捷a捷	征 + 夫 + 捷 + 捷	征 + 夫 + 捷 + 捷	260.7.a	捷	0 0 1534 1534
6530	260	烝民	260.7	6	每懷靡a及	每 + 懷 + 靡 + 及	每 + 懷 + 靡 + 及	260.7.a	及	0 0 0 1534
6531	260	烝民	260.7	7	四牡b彭b彭	四 + 牡 + 彭 + 彭	四 + 牡 + 彭 + 彭	260.7.b	彭	0 0 1535 1535
6533	260	烝民	260.7	9	八鸞b鏘b鏘	八 + 鸞 + 鏘 + 鏘	八 + 鸞 + 鏘 + 鏘	260.7.b	鏘	0 0 1535 1535
6535	260	烝民	260.7	11	王命仲山甫	王 + 命 + 仲 + 山 + 甫	王 + 命 + 仲 + 山 + 甫		甫	0 0 0 0 0
6536	260	烝民	260.7	12	城彼東b方	城 + 彼 + 東 + 方	城 + 彼 + 東 + 方	260.7.b	方	0 0 0 1535
6537	260	烝民	260.8	1	四牡a騤a騤	四 + 牡 + 騤 + 騤	四 + 牡 + 騤 + 騤	260.8.a	騤	0 0 1536 1536
6539	260	烝民	260.8	3	八鸞a喈a喈	八 + 鸞 + 喈 + 喈	八 + 鸞 + 喈 + 喈	260.8.a	喈	0 0 1536 1536
6541	260	烝民	260.8	5	仲山甫徂a齊	仲 + 山 + 甫 + 徂 + 齊	仲 + 山 + 甫 + 徂 + 齊	260.8.a	齊	0 0 0 0 1536
6542	260	烝民	260.8	6	式遄其a歸	式 + 遄 + 其 + 歸	式 + 遄 + 其 + 歸	260.8.a	歸	0 0 0 1536
6543	260	烝民	260.8	7	吉甫作誦	吉 + 甫 + 作 + 誦	吉 + 甫 + 作 + 誦		誦	0 0 0 0
6544	260	烝民	260.8	8	穆如清b風	穆 + 如 + 清 + 風	穆 + 如 + 清 + 風	260.8.b	風	0 0 0 1537
6545	260	烝民	260.8	9	仲山甫永懷	仲 + 山 + 甫 + 永 + 懷	仲 + 山 + 甫 + 永 + 懷		懷	0 0 0 0 0
6546	260	烝民	260.8	10	以慰其b心	以 + 慰 + 其 + 心	以 + 慰 + 其 + 心	260.8.b	心	0 0 0 1537
6547	261	韓奕	261.1	1	奕奕梁山	奕 + 奕 + 梁 + 山	奕 + 奕 + 梁 + 山		山	0 0 0 0
6548	261	韓奕	261.1	2	維禹a甸之	維 + 禹 + 甸 + 之	維 + 禹 + 甸 + 之	261.1.a	甸	0 0 1538 0
6549	261	韓奕	261.1	3	有倬其b道	有 + 倬 + 其 + 道	有 + 倬 + 其 + 道	261.1.b	道	0 0 0 1539
6550	261	韓奕	261.1	4	韓侯受a命	韓 + 侯 + 受 + 命	韓 + 侯 + 受 + 命	261.1.a	命	0 0 0 1538
6551	261	韓奕	261.1	5	王親命之	王 + 親 + 命 + 之	王 + 親 + 命 + 之		命	0 0 0 0
6552	261	韓奕	261.1	6	纘戎祖b考	纘 + 戎 + 祖 + 考	纘 + 戎 + 祖 + 考	261.1.b	考	0 0 0 1539
6553	261	韓奕	261.1	7	無廢朕命	無 + 廢 + 朕 + 命	無 + 廢 + 朕 + 命		命	0 0 0 0
6554	261	韓奕	261.1	8	夙夜匪c解	夙 + 夜 + 匪 + 解	夙 + 夜 + 匪 + 解	261.1.c	解	0 0 0 1540
6555	261	韓奕	261.1	9	虔共爾位	虔 + 共 + 爾 + 位	虔 + 共 + 爾 + 位		位	0 0 0 0
6556	261	韓奕	261.1	10	朕命不c易	朕 + 命 + 不 + 易	朕 + 命 + 不 + 易	261.1.c	易	0 0 0 1540
6557	261	韓奕	261.1	11	榦不庭方	榦 + 不 + 庭 + 方	榦 + 不 + 庭 + 方		方	0 0 0 0
6558	261	韓奕	261.1	12	以佐戎c辟	以 + 佐 + 戎 + 辟	以 + 佐 + 戎 + 辟	261.1.c	辟	0 0 0 1540
6559	261	韓奕	261.2	1	四牡奕奕	四 + 牡 + 奕 + 奕	四 + 牡 + 奕 + 奕		奕	0 0 0 0
6560	261	韓奕	261.2	2	孔脩且a張	孔 + 脩 + 且 + 張	孔 + 脩 + 且 + 張	261.2.a	張	0 0 0 1541
6561	261	韓奕	261.2	3	韓侯入覲	韓 + 侯 + 入 + 覲	韓 + 侯 + 入 + 覲		覲	0 0 0 0
6562	261	韓奕	261.2	4	以其介圭	以 + 其 + 介 + 圭	以 + 其 + 介 + 圭		圭	0 0 0 0
6563	261	韓奕	261.2	5	入覲于a王	入 + 覲 + 于 + 王	入 + 覲 + 于 + 王	261.2.a	王	0 0 0 1541
6564	261	韓奕	261.2	6	王錫韓侯	王 + 錫 + 韓 + 侯	王 + 錫 + 韓 + 侯		侯	0 0 0 0
6565	261	韓奕	261.2	7	淑旂綏a章	淑 + 旂 + 綏 + 章	淑 + 旂 + 綏 + 章	261.2.a	章	0 0 0 1541
6566	261	韓奕	261.2	8	簟茀錯a衡	簟 + 茀 + 錯 + 衡	簟 + 茀 + 錯 + 衡	261.2.a	衡	0 0 0 1541
6567	261	韓奕	261.2	9	玄袞赤舄	玄 + 袞 + 赤 + 舄	玄 + 袞 + 赤 + 舄		舄	0 0 0 0
6568	261	韓奕	261.2	10	鉤膺鏤a鍚	鉤 + 膺 + 鏤 + 鍚	鉤 + 膺 + 鏤 + 鍚	261.2.a	鍚	0 0 0 1541
6569	261	韓奕	261.2	11	鞹鞃淺b幭	鞹 + 鞃 + 淺 + 幭	鞹 + 鞃 + 淺 + 幭	261.2.b	幭	0 0 0 1542
6570	261	韓奕	261.2	12	鞗革金b厄	鞗 + 革 + 金 + 厄	鞗 + 革 + 金 + 厄	261.2.b	厄	0 0 0 1542
6571	261	韓奕	261.3	1	韓侯出a祖	韓 + 侯 + 出 + 祖	韓 + 侯 + 出 + 祖	261.3.a	祖	0 0 0 1543
6572	261	韓奕	261.3	2	出宿于a屠	出 + 宿 + 于 + 屠	出 + 宿 + 于 + 屠	261.3.a	屠	0 0 0 1543
6573	261	韓奕	261.3	3	顯父餞之	顯 + 父 + 餞 + 之	顯 + 父 + 餞 + 之		餞	0 0 0 0
6574	261	韓奕	261.3	4	清酒百a壺	清 + 酒 + 百 + 壺	清 + 酒 + 百 + 壺	261.3.a	壺	0 0 0 1543
6575	261	韓奕	261.3	5	其殽維何	其 + 殽 + 維 + 何	其 + 殽 + 維 + 何		何	0 0 0 0
6576	261	韓奕	261.3	6	炰鱉鮮a魚	炰 + 鱉 + 鮮 + 魚	炰 + 鱉 + 鮮 + 魚	261.3.a	魚	0 0 0 1543
6577	261	韓奕	261.3	7	其蔌維何	其 + 蔌 + 維 + 何	其 + 蔌 + 維 + 何		何	0 0 0 0
6578	261	韓奕	261.3	8	維筍及a蒲	維 + 筍 + 及 + 蒲	維 + 筍 + 及 + 蒲	261.3.a	蒲	0 0 0 1543
6579	261	韓奕	261.3	9	其贈維何	其 + 贈 + 維 + 何	其 + 贈 + 維 + 何		何	0 0 0 0
6580	261	韓奕	261.3	10	乘馬路a車	乘 + 馬 + 路 + 車	乘 + 馬 + 路 + 車	261.3.a	車	0 0 0 1543
6581	261	韓奕	261.3	11	籩豆有且	籩 + 豆 + 有 + 且	籩 + 豆 + 有 + 且		且	0 0 0 0
6582	261	韓奕	261.3	12	侯氏燕a胥	侯 + 氏 + 燕 + 胥	侯 + 氏 + 燕 + 胥	261.3.a	胥	0 0 0 1543
6583	261	韓奕	261.4	1	韓侯取妻	韓 + 侯 + 取 + 妻	韓 + 侯 + 取 + 妻		妻	0 0 0 0
6584	261	韓奕	261.4	2	汾王之甥	汾 + 王 + 之 + 甥	汾 + 王 + 之 + 甥		甥	0 0 0 0
6585	261	韓奕	261.4	3	蹶父之a子	蹶 + 父 + 之 + 子	蹶 + 父 + 之 + 子	261.4.a	子	0 0 0 1544
6586	261	韓奕	261.4	4	韓侯迎a止	韓 + 侯 + 迎 + 止	韓 + 侯 + 迎 + 止	261.4.a	止	0 0 0 1544
6587	261	韓奕	261.4	5	于蹶之a里	于 + 蹶 + 之 + 里	于 + 蹶 + 之 + 里	261.4.a	里	0 0 0 1544
6588	261	韓奕	261.4	6	百兩彭b彭	百 + 兩 + 彭 + 彭	百 + 兩 + 彭 + 彭	261.4.b	彭	0 0 0 1545
6589	261	韓奕	261.4	7	八鸞鏘b鏘	八 + 鸞 + 鏘 + 鏘	八 + 鸞 + 鏘 + 鏘	261.4.b	鏘	0 0 0 1545
6590	261	韓奕	261.4	8	不顯其b光	不 + 顯 + 其 + 光	不 + 顯 + 其 + 光	261.4.b	光	0 0 0 1545
6591	261	韓奕	261.4	9	諸娣從之	諸 + 娣 + 從 + 之	諸 + 娣 + 從 + 之		從	0 0 0 0
6592	261	韓奕	261.4	10	祁祁如c雲	祁 + 祁 + 如 + 雲	祁 + 祁 + 如 + 雲	261.4.c	雲	0 0 0 1546
6593	261	韓奕	261.4	11	韓侯顧之	韓 + 侯 + 顧 + 之	韓 + 侯 + 顧 + 之		顧	0 0 0 0
6594	261	韓奕	261.4	12	爛其盈c門	爛 + 其 + 盈 + 門	爛 + 其 + 盈 + 門	261.4.c	門	0 0 0 1546
6595	261	韓奕	261.5	1	蹶父孔武	蹶 + 父 + 孔 + 武	蹶 + 父 + 孔 + 武		武	0 0 0 0
6596	261	韓奕	261.5	2	靡國不a到	靡 + 國 + 不 + 到	靡 + 國 + 不 + 到	261.5.a	到	0 0 0 1547
6597	261	韓奕	261.5	3	為韓姞相攸	為 + 韓 + 姞 + 相 + 攸	為 + 韓 + 姞 + 相 + 攸		攸	0 0 0 0 0
6598	261	韓奕	261.5	4	莫如韓a樂	莫 + 如 + 韓 + 樂	莫 + 如 + 韓 + 樂	261.5.a	樂	0 0 0 1547
6599	261	韓奕	261.5	5	孔樂韓b土	孔 + 樂 + 韓 + 土	孔 + 樂 + 韓 + 土	261.5.b	土	0 0 0 1548
6600	261	韓奕	261.5	6	川澤訏b訏	川 + 澤 + 訏 + 訏	川 + 澤 + 訏 + 訏	261.5.b	訏	0 0 0 1548
6601	261	韓奕	261.5	7	魴鱮b甫b甫	魴 + 鱮 + 甫 + 甫	魴 + 鱮 + 甫 + 甫	261.5.b	甫	0 0 1548 1548
6603	261	韓奕	261.5	9	麀鹿b噳b噳	麀 + 鹿 + 噳 + 噳	麀 + 鹿 + 噳 + 噳	261.5.b	噳	0 0 1548 1548
6605	261	韓奕	261.5	11	有熊有羆	有 + 熊 + 有 + 羆	有 + 熊 + 有 + 羆		羆	0 0 0 0
6606	261	韓奕	261.5	12	有貓有b虎	有 + 貓 + 有 + 虎	有 + 貓 + 有 + 虎	261.5.b	虎	0 0 0 1548
6607	261	韓奕	261.5	13	慶既令c居	慶 + 既 + 令 + 居	慶 + 既 + 令 + 居	261.5.c	居	0 0 0 1549
6608	261	韓奕	261.5	14	韓姞燕c譽	韓 + 姞 + 燕 + 譽	韓 + 姞 + 燕 + 譽	261.5.c	譽	0 0 0 1549
6609	261	韓奕	261.6	1	溥彼韓城	溥 + 彼 + 韓 + 城	溥 + 彼 + 韓 + 城		城	0 0 0 0
6610	261	韓奕	261.6	2	燕師所a完	燕 + 師 + 所 + 完	燕 + 師 + 所 + 完	261.6.a	完	0 0 0 1550
6611	261	韓奕	261.6	3	以先祖受命	以 + 先 + 祖 + 受 + 命	以 + 先 + 祖 + 受 + 命		命	0 0 0 0 0
6612	261	韓奕	261.6	4	因時百a蠻	因 + 時 + 百 + 蠻	因 + 時 + 百 + 蠻	261.6.a	蠻	0 0 0 1550
6613	261	韓奕	261.6	5	王錫韓侯	王 + 錫 + 韓 + 侯	王 + 錫 + 韓 + 侯		侯	0 0 0 0
6614	261	韓奕	261.6	6	其追其b貊	其 + 追 + 其 + 貊	其 + 追 + 其 + 貊	261.6.b	貊	0 0 0 1551
6615	261	韓奕	261.6	7	奄受北國	奄 + 受 + 北 + 國	奄 + 受 + 北 + 國		國	0 0 0 0
6616	261	韓奕	261.6	8	因以其b伯	因 + 以 + 其 + 伯	因 + 以 + 其 + 伯	261.6.b	伯	0 0 0 1551
6617	261	韓奕	261.6	9	實墉實b壑	實 + 墉 + 實 + 壑	實 + 墉 + 實 + 壑	261.6.b	壑	0 0 0 1551
6618	261	韓奕	261.6	10	實畝實b藉	實 + 畝 + 實 + 藉	實 + 畝 + 實 + 藉	261.6.b	藉	0 0 0 1551
6619	261	韓奕	261.6	11	獻其貔c皮	獻 + 其 + 貔 + 皮	獻 + 其 + 貔 + 皮	261.6.c	皮	0 0 0 1552
6620	261	韓奕	261.6	12	赤豹黃c羆	赤 + 豹 + 黃 + 羆	赤 + 豹 + 黃 + 羆	261.6.c	羆	0 0 0 1552
6621	262	江漢	262.1	1	江漢a浮a浮	江 + 漢 + 浮 + 浮	江 + 漢 + 浮 + 浮	262.1.a	浮	0 0 1553 1553
6623	262	江漢	262.1	3	武夫a滔a滔	武 + 夫 + 滔 + 滔	武 + 夫 + 滔 + 滔	262.1.a	滔	0 0 1553 1553
6625	262	江漢	262.1	5	匪安匪a遊	匪 + 安 + 匪 + 遊	匪 + 安 + 匪 + 遊	262.1.a	遊	0 0 0 1553
6626	262	江漢	262.1	6	淮夷來a求	淮 + 夷 + 來 + 求	淮 + 夷 + 來 + 求	262.1.a	求	0 0 0 1553
6627	262	江漢	262.1	7	既出我b車	既 + 出 + 我 + 車	既 + 出 + 我 + 車	262.1.b	車	0 0 0 1554
6628	262	江漢	262.1	8	既設我b旟	既 + 設 + 我 + 旟	既 + 設 + 我 + 旟	262.1.b	旟	0 0 0 1554
6629	262	江漢	262.1	9	匪安匪b舒	匪 + 安 + 匪 + 舒	匪 + 安 + 匪 + 舒	262.1.b	舒	0 0 0 1554
6630	262	江漢	262.1	10	淮夷來b鋪	淮 + 夷 + 來 + 鋪	淮 + 夷 + 來 + 鋪	262.1.b	鋪	0 0 0 1554
6631	262	江漢	262.2	1	江漢a湯a湯	江 + 漢 + 湯 + 湯	江 + 漢 + 湯 + 湯	262.2.a	湯	0 0 1555 1555
6633	262	江漢	262.2	3	武夫a洸a洸	武 + 夫 + 洸 + 洸	武 + 夫 + 洸 + 洸	262.2.a	洸	0 0 1555 1555
6635	262	江漢	262.2	5	經營四a方	經 + 營 + 四 + 方	經 + 營 + 四 + 方	262.2.a	方	0 0 0 1555
6636	262	江漢	262.2	6	告成于a王	告 + 成 + 于 + 王	告 + 成 + 于 + 王	262.2.a	王	0 0 0 1555
